link_id,scenario,fiber_loss_db,splice_total_db,connector_total_db,total_loss_db,rx_power_dbm,margin_db,lpb_status,system_rise_time_ns,allowed_rise_time_ns,rtb_pass,top_contributor_1,top_contributor_2,top_contributor_3
link_00176,base,9.435000,1.060000,2.864000,14.859000,-6.859000,17.141000,PASS,0.714500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00177,base,9.735000,0.414000,1.136000,12.785000,-6.785000,18.215000,PASS,0.594700,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00178,base,19.485000,0.984000,2.208000,24.177000,-18.177000,7.823000,PASS,0.789700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00179,base,7.137000,0.553000,2.922000,11.112000,-3.112000,12.888000,PASS,0.637900,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00180,base,5.643000,0.798000,2.880000,10.821000,-4.821000,12.179000,PASS,0.588100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00181,base,7.620000,0.912000,0.460000,10.492000,-6.492000,19.508000,PASS,0.654000,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_00182,base,2.910000,0.115000,2.744000,6.769000,-2.769000,21.231000,PASS,0.458200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00183,base,3.876000,0.416000,0.948000,6.240000,-0.240000,24.760000,PASS,0.529200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00184,base,10.149000,1.584000,2.778000,15.011000,-13.011000,1.989000,PASS,0.738300,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00185,base,12.455000,1.112000,1.820000,17.387000,-11.387000,12.613000,PASS,0.649100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00186,base,13.092000,1.220000,0.842000,16.654000,-10.654000,12.346000,PASS,0.727300,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_00187,base,12.312000,0.590000,0.510000,14.412000,-10.412000,4.588000,PASS,0.707800,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_00188,base,11.268000,1.140000,2.916000,16.824000,-14.824000,9.176000,PASS,0.775600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00189,base,4.754000,0.819000,2.336000,9.909000,-3.909000,22.091000,PASS,0.637700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00190,base,14.832000,1.332000,1.948000,20.112000,-14.112000,8.888000,PASS,0.770800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00191,base,9.123000,1.260000,0.716000,12.599000,-6.599000,8.401000,PASS,0.704100,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_00192,base,7.032000,0.581000,1.880000,10.493000,-8.493000,16.507000,PASS,0.634400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00193,base,6.174000,0.606000,2.952000,11.732000,-3.732000,18.268000,PASS,0.605800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00194,base,2.742000,0.500000,0.428000,5.170000,-3.170000,12.830000,PASS,0.537100,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_00195,base,4.512000,0.553000,1.724000,8.789000,-6.789000,15.211000,PASS,0.625600,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00196,base,7.174000,1.298000,1.584000,11.556000,-3.556000,11.444000,PASS,0.758700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00197,base,7.946000,1.638000,2.034000,13.618000,-5.618000,19.382000,PASS,0.797300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00198,base,9.987000,0.858000,0.420000,13.265000,-9.265000,6.735000,PASS,0.732900,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_00199,base,7.516000,0.720000,0.668000,9.404000,-7.404000,17.596000,PASS,0.775800,280.000000,true,fiber_loss_db,splice_total_db,connector_total_db
link_00200,base,0.736000,0.064000,1.620000,3.920000,4.080000,29.080000,PASS,0.436800,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_00201,base,9.408000,1.490000,1.296000,13.694000,-7.694000,16.306000,PASS,0.713600,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_00202,base,7.608000,1.764000,3.488000,14.360000,-10.360000,4.640000,PASS,0.780400,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00203,base,8.755000,0.370000,1.160000,11.285000,-5.285000,11.715000,PASS,0.575100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00204,base,18.380000,0.888000,1.196000,20.964000,-12.964000,4.036000,PASS,0.767600,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00205,base,13.676000,0.968000,0.924000,16.568000,-14.568000,11.432000,PASS,0.741900,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_00206,base,9.732000,0.640000,0.528000,11.900000,-7.900000,9.100000,PASS,0.643300,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_00207,base,3.230000,0.284000,2.598000,8.112000,-0.112000,24.888000,PASS,0.464600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00208,base,13.325000,0.776000,3.424000,19.025000,-13.025000,11.975000,PASS,0.666500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00209,base,4.827000,0.260000,2.312000,8.399000,-0.399000,23.601000,PASS,0.560900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00210,base,6.572000,0.630000,3.920000,13.122000,-9.122000,6.878000,PASS,0.564300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00211,base,14.925000,0.612000,0.714000,16.751000,-10.751000,14.249000,PASS,0.698500,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00212,base,8.217000,0.513000,0.812000,11.542000,-9.542000,7.458000,PASS,0.673900,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00213,base,5.096000,0.824000,1.632000,9.052000,-1.052000,16.948000,PASS,0.654800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00214,base,2.578000,0.408000,1.032000,5.518000,2.482000,28.482000,PASS,0.528900,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00215,base,6.080000,0.384000,1.988000,9.452000,-1.452000,21.548000,PASS,0.521600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00216,base,16.735000,0.968000,1.736000,19.939000,-17.939000,7.061000,PASS,0.734700,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00217,base,1.028000,0.073000,2.248000,3.849000,4.151000,31.151000,PASS,0.451400,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_00218,base,2.530000,0.584000,1.704000,6.818000,-4.818000,19.182000,PASS,0.526500,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00219,base,6.685000,0.504000,1.748000,9.437000,-5.437000,10.563000,PASS,0.533700,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00220,base,11.706000,1.742000,2.292000,17.740000,-15.740000,6.260000,PASS,0.790200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00221,base,4.320000,0.344000,2.640000,9.304000,-3.304000,11.696000,PASS,0.544000,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00222,base,10.204000,0.520000,1.688000,13.912000,-9.912000,15.088000,PASS,0.655100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00223,base,2.192000,0.060000,0.512000,4.764000,1.236000,17.236000,PASS,0.454800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00224,base,8.588000,0.735000,2.754000,12.577000,-10.577000,14.423000,PASS,0.614700,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00225,base,8.370000,0.335000,1.740000,12.445000,-10.445000,14.555000,PASS,0.567400,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00226,base,4.175000,0.256000,1.656000,7.087000,-1.087000,14.913000,PASS,0.483500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00227,base,6.252000,0.480000,2.400000,11.132000,-7.132000,10.868000,PASS,0.608400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00228,base,5.808000,0.328000,1.376000,8.512000,-2.512000,14.488000,PASS,0.545200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00229,base,15.524000,1.056000,2.480000,20.060000,-14.060000,2.940000,PASS,0.788100,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00230,base,11.365000,0.910000,0.892000,15.167000,-13.167000,3.833000,PASS,0.627300,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_00231,base,2.187000,0.244000,1.776000,6.207000,-0.207000,23.793000,PASS,0.472900,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00232,base,4.462000,0.427000,1.588000,7.977000,0.023000,23.023000,PASS,0.623100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00233,base,5.056000,0.408000,1.602000,8.066000,-0.066000,23.934000,PASS,0.652800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00234,base,8.430000,0.300000,3.808000,13.038000,-9.038000,17.962000,PASS,0.568600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00235,base,15.100000,1.152000,1.424000,19.176000,-15.176000,9.824000,PASS,0.777500,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00236,base,7.460000,0.324000,0.414000,9.698000,-1.698000,25.302000,PASS,0.586500,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00237,base,8.319000,0.747000,3.904000,13.970000,-9.970000,15.030000,PASS,0.677300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00238,base,5.186000,0.992000,1.340000,9.518000,-5.518000,9.482000,PASS,0.659300,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00239,base,5.756000,1.170000,1.240000,9.166000,-5.166000,21.834000,PASS,0.687800,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00240,base,5.985000,0.327000,1.836000,10.148000,-2.148000,21.852000,PASS,0.519700,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00241,base,13.168000,0.620000,1.410000,16.698000,-10.698000,13.302000,PASS,0.729200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00242,base,10.705000,0.483000,1.464000,14.652000,-6.652000,16.348000,PASS,0.614100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00243,base,1.822000,0.294000,1.780000,5.896000,2.104000,25.104000,PASS,0.491100,280.000000,true,splitter_loss_db,fiber_loss_db,connector_total_db
link_00244,base,4.138000,0.642000,1.152000,7.432000,0.568000,17.568000,PASS,0.606900,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00245,base,2.594000,0.308000,2.178000,5.580000,2.420000,20.420000,PASS,0.529700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00246,base,5.631000,0.480000,0.670000,8.281000,-4.281000,13.719000,PASS,0.587700,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00247,base,2.124000,0.136000,2.000000,5.260000,-3.260000,21.740000,PASS,0.453100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00248,base,9.873000,0.820000,1.722000,13.915000,-11.915000,13.085000,PASS,0.729100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00249,base,4.310000,1.043000,1.640000,7.993000,-5.993000,17.007000,PASS,0.615500,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00250,base,8.709000,0.972000,2.328000,14.009000,-10.009000,4.991000,PASS,0.690300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00251,base,10.432000,0.760000,2.384000,14.076000,-12.076000,3.924000,PASS,0.660800,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00252,base,6.838000,1.430000,2.120000,12.388000,-10.388000,5.612000,PASS,0.741900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00253,base,6.240000,0.642000,3.488000,10.870000,-4.870000,20.130000,PASS,0.608000,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00254,base,7.737000,0.752000,0.996000,11.485000,-3.485000,21.515000,PASS,0.657900,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00255,base,11.268000,0.531000,1.650000,14.949000,-10.949000,15.051000,PASS,0.681700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00256,base,7.998000,0.744000,0.822000,10.064000,-8.064000,7.936000,PASS,0.666600,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00257,base,0.992000,0.120000,0.992000,4.104000,-0.104000,17.896000,PASS,0.449600,280.000000,true,splitter_loss_db,fiber_loss_db,connector_total_db
link_00258,base,4.030000,0.360000,2.784000,8.174000,-4.174000,13.826000,PASS,0.601500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00259,base,6.582000,1.110000,1.328000,10.020000,-6.020000,19.980000,PASS,0.729100,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00260,base,1.550000,0.280000,1.704000,5.534000,2.466000,19.466000,PASS,0.477500,280.000000,true,splitter_loss_db,connector_total_db,fiber_loss_db
link_00261,base,3.664000,0.450000,2.604000,7.218000,-3.218000,20.782000,PASS,0.583200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00262,base,13.510000,0.720000,0.870000,16.100000,-10.100000,14.900000,PASS,0.670200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00263,base,2.512000,0.286000,1.264000,6.062000,1.938000,26.938000,PASS,0.462800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00264,base,5.590000,0.459000,0.848000,7.397000,0.603000,25.603000,PASS,0.679500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00265,base,8.560000,0.290000,1.132000,11.482000,-5.482000,9.518000,PASS,0.571200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00266,base,7.400000,0.972000,3.352000,12.724000,-8.724000,15.276000,PASS,0.770000,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00267,base,1.056000,0.081000,0.944000,3.081000,4.919000,26.919000,PASS,0.452800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00268,base,3.292000,0.126000,2.520000,6.438000,-0.438000,25.562000,PASS,0.482300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00269,base,1.248000,0.121000,0.698000,3.567000,4.433000,31.433000,PASS,0.431200,280.000000,true,splitter_loss_db,fiber_loss_db,connector_total_db
link_00270,base,13.864000,1.397000,0.538000,16.299000,-12.299000,13.701000,PASS,0.746600,280.000000,true,fiber_loss_db,splice_total_db,connector_total_db
link_00271,base,13.916000,0.968000,1.016000,16.400000,-12.400000,9.600000,PASS,0.747900,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00272,base,11.019000,1.104000,1.686000,14.309000,-6.309000,17.691000,PASS,0.767300,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00273,base,1.308000,0.290000,0.926000,4.024000,-2.024000,22.976000,PASS,0.465400,280.000000,true,splitter_loss_db,fiber_loss_db,connector_total_db
link_00274,base,5.524000,0.280000,2.532000,9.336000,-7.336000,10.664000,PASS,0.538100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00275,base,7.344000,0.408000,1.656000,10.908000,-2.908000,22.092000,PASS,0.644800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00276,base,14.175000,1.215000,1.386000,17.776000,-15.776000,11.224000,PASS,0.683500,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00277,base,7.706000,1.704000,3.280000,14.190000,-10.190000,16.810000,PASS,0.785300,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00278,base,6.084000,1.090000,0.660000,8.834000,-6.834000,16.166000,PASS,0.704200,280.000000,true,fiber_loss_db,splice_total_db,splitter_loss_db
link_00279,base,4.768000,0.285000,0.888000,6.941000,-0.941000,15.059000,PASS,0.519200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00280,base,9.381000,0.950000,1.932000,13.763000,-11.763000,14.237000,PASS,0.712700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00281,base,1.978000,0.177000,2.688000,5.343000,0.657000,16.657000,PASS,0.498900,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_00282,base,13.820000,0.990000,0.806000,17.116000,-13.116000,10.884000,PASS,0.745500,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_00283,base,1.722000,0.192000,0.944000,3.358000,4.642000,21.642000,PASS,0.486100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00284,base,15.736000,1.547000,0.750000,19.533000,-15.533000,7.467000,PASS,0.793400,280.000000,true,fiber_loss_db,splice_total_db,splitter_loss_db
link_00285,base,1.455000,0.059000,1.422000,4.936000,-2.936000,20.064000,PASS,0.448500,280.000000,true,splitter_loss_db,fiber_loss_db,connector_total_db
link_00286,base,7.424000,1.056000,2.016000,11.496000,-3.496000,11.504000,PASS,0.771200,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00287,base,3.735000,0.460000,2.592000,8.787000,-0.787000,25.213000,PASS,0.524500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00288,base,3.789000,0.452000,0.994000,6.735000,-2.735000,14.265000,PASS,0.526300,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_00289,base,12.676000,0.680000,2.274000,16.130000,-10.130000,13.870000,PASS,0.716900,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00290,base,9.474000,1.470000,0.548000,12.492000,-10.492000,5.508000,PASS,0.715800,280.000000,true,fiber_loss_db,splice_total_db,splitter_loss_db
link_00291,base,13.208000,1.584000,1.012000,17.304000,-15.304000,7.696000,PASS,0.730200,280.000000,true,fiber_loss_db,splice_total_db,splitter_loss_db
link_00292,base,8.553000,1.206000,2.904000,13.663000,-11.663000,14.337000,PASS,0.685100,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_00293,base,2.715000,0.050000,1.768000,6.033000,-2.033000,23.967000,PASS,0.454300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00294,base,11.073000,1.308000,1.728000,15.609000,-9.609000,15.391000,PASS,0.769100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_00295,base,6.480000,0.410000,1.680000,10.570000,-2.570000,20.430000,PASS,0.562000,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
